timestamp,Open,High,Low,Close,Volume
2024-02-01 00:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 01:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 02:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 03:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 04:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 05:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 06:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 07:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 08:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 09:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 10:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 11:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 12:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 13:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 14:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.00017985048179980367,0.0
2024-02-01 15:00:00+00:00,0.00017985048179980367,0.00017985048179980367,0.00015974704001564533,0.00015974704001564533,5.0
2024-02-01 16:00:00+00:00,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.0
2024-02-01 17:00:00+00:00,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.0
2024-02-01 18:00:00+00:00,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.00015974704001564533,0.0
2024-02-01 19:00:00+00:00,0.00015974704001564533,0.00015974704001564533,0.00012097270519006997,0.00012097270519006997,2.0
2024-02-01 20:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-01 21:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-01 22:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-01 23:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 00:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 01:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 02:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 03:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 04:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 05:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 06:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 07:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 08:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 09:00:00+00:00,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.00012097270519006997,0.0
2024-02-02 10:00:00+00:00,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.0
2024-02-02 11:00:00+00:00,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.0
2024-02-02 12:00:00+00:00,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.0
2024-02-02 13:00:00+00:00,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.0
2024-02-02 14:00:00+00:00,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.00010625730647007003,0.0
